murugesan.webp,Dr.G.Murugesan,Senior Professor & Dean,https://docs.google.com/document/u/0/d/e/2PACX-1vQQKXGt7Aa5-aC9nvdohiPY8L5UXSzXvvjNoF_YJz8KeTaGLgtB81hOo5mV9X2l_g/pub?pli=1
kasthuri.webp,Dr.N.Kasthuri,Senior Professor,https://sites.google.com/a/kongu.edu/kasthuri/
meeradevi.webp,Dr.T.Meeradevi,Senior Professor & Head,https://sites.google.com/a/kongu.edu/meeradevi-ece/
nirmaladevi.webp,Dr.P.Nirmaladevi,Professor,https://sites.google.com/a/kongu.edu/p-nirmala-devi/
malathi.webp,Dr.D.Malathi,Professor,https://sites.google.com/a/kongu.edu/malathid-ece/
sivaranjani.webp,Dr.P.Sivaranjani,Professor,https://sites.google.com/a/kongu.edu/psivaranjani/
maheswaran.webp,Dr.S.Maheswaran,Professor,https://sites.google.com/a/kongu.edu/maheswaran-s-ece/
sasikala.webp,Dr.S.Sasikala,Professor,https://sites.google.com/a/kongu.edu/sasikala-s-ece/
asenthilkumar.webp,Dr.A.Senthil Kumar,Professor of Practice,https://docs.google.com/document/d/e/2PACX-1vRywUlkz8O3PvKpQjGaW5w_A6h75_irNQtxA_TNJA48t8HM_tj8yscmwNnwOmuXjQ/pub
vijayalakshmi.webp,Dr.J.Vijayalakshmi,Associate Professor ,https://sites.google.com/a/kongu.edu/j-vijayalakshmi/
senthilkumar.webp,Dr.K.Senthilkumar,Associate Professor ,https://sites.google.com/a/kongu.edu/ksenthilkumar-ece/
arulmurugan.webp,Dr.A.Arulmurugan,Associate Professor ,https://sites.google.com/a/kongu.edu/arulmurugan-ece/
manojsenthil.webp,Dr.K.Manoj Senthil,Associate Professor ,https://sites.google.com/a/kongu.edu/manojsenthil/
kavinkumar.webp,Dr.K.Kavin Kumar,Associate Professor ,https://sites.google.com/a/kongu.edu/kavin/
chandrasekaran.webp,Dr.A.Chandrasekaran,Assistant Professor(SLG),https://sites.google.com/a/kongu.edu/chandru/
vibinmammenvinod.webp,Vibin Mammen Vinod,Assistant Professor(SLG),https://sites.google.com/a/kongu.edu/vibin-mammen-vinod-ece/
mekala.webp,V.Mekala,Assistant Professor(SLG),https://sites.google.com/a/kongu.edu/mekala-v-ece/
